,cell_type,gene,avg_logFC,p_val,p_val_adj,de_family,de_method,de_type
15194,cell,SPHK1,0.681295513519307,0.222453337370561,0.379303377697751,pseudobulk,edgeR,QLF
15195,cell,SPHK2,0.33428657133417,0.358376356569857,0.521895362487584,pseudobulk,edgeR,QLF
15196,cell,SPHKAP,0.784412840876867,0.131752843936955,0.267056754934281,pseudobulk,edgeR,QLF
15197,cell,SPI1,0.715296636629728,0.083829584024591,0.197947765695236,pseudobulk,edgeR,QLF
15198,cell,SPIB,0.25453231315578,0.3325981402659,0.496925705882696,pseudobulk,edgeR,QLF
15199,cell,SPIC,0.631836228169271,0.265337063460342,0.425323728743753,pseudobulk,edgeR,QLF
15200,cell,SPICE1,-0.0575197890243333,0.885437310402764,0.936393758214682,pseudobulk,edgeR,QLF
15201,cell,SPIDR,0.332536020334519,0.251908053430503,0.411219062890402,pseudobulk,edgeR,QLF
15202,cell,SPIN1,0.190620510416588,0.582817171852001,0.718771878430542,pseudobulk,edgeR,QLF
15203,cell,SPIN2A,0.806286303186923,0.158414368686032,0.302895418219565,pseudobulk,edgeR,QLF
15204,cell,SPIN2B,-0.37613360743404,0.398822926854675,0.560280577818287,pseudobulk,edgeR,QLF
15205,cell,SPIN3,0.14305430665819,0.778374682970952,0.865108126967834,pseudobulk,edgeR,QLF
15206,cell,SPIN4,1.46774732936755,0.000273170192624906,0.00342648122489283,pseudobulk,edgeR,QLF
15207,cell,SPINDOC,0.739190482643646,0.0651873969053542,0.167850325706272,pseudobulk,edgeR,QLF
15208,cell,SPINK1,0.627352853696573,0.226767729122401,0.384040012655804,pseudobulk,edgeR,QLF
15209,cell,SPINK13,0.87274608948283,0.0141315621271754,0.0604407009392515,pseudobulk,edgeR,QLF
15210,cell,SPINK14,1.56595422888673,0.00229891478140135,0.0169082643938084,pseudobulk,edgeR,QLF
15211,cell,SPINK2,0.808404646087121,0.0493711642734987,0.139446903338089,pseudobulk,edgeR,QLF
15212,cell,SPINK4,0.94734041177576,0.0536780596885592,0.146930328257704,pseudobulk,edgeR,QLF
15213,cell,SPINK5,1.80423241948175,2.26912327834997e-06,8.65516122431432e-05,pseudobulk,edgeR,QLF
15214,cell,SPINK6,0.186360483620715,0.707232614999362,0.814479052541868,pseudobulk,edgeR,QLF
15215,cell,SPINK7,2.38010778829482,0.0001012943566235,0.00159842837541584,pseudobulk,edgeR,QLF
15216,cell,SPINK8,1.78368972517537,0.00212896392357789,0.0159475642982228,pseudobulk,edgeR,QLF
15217,cell,SPINK9,0.890491555268818,0.0124872699732792,0.0554013151608483,pseudobulk,edgeR,QLF
15218,cell,SPINT1,1.44925360706838,0.00998431502678398,0.0475439454731904,pseudobulk,edgeR,QLF
15219,cell,SPINT2,0.206393626641102,0.420764722707527,0.5809107037706,pseudobulk,edgeR,QLF
15220,cell,SPINT3,2.0588419582449,3.51255416762479e-05,0.000717199108159167,pseudobulk,edgeR,QLF
15221,cell,SPINT4,0.522385190461151,0.205373996298803,0.359923013671851,pseudobulk,edgeR,QLF
15222,cell,SPIRE1,-0.0348181681726521,0.961158276608706,0.980664375293712,pseudobulk,edgeR,QLF
15223,cell,SPIRE2,0.476796539762106,0.279148827421661,0.440497794337463,pseudobulk,edgeR,QLF
15224,cell,SPN,-0.551797921501951,0.255107618003646,0.414302768045625,pseudobulk,edgeR,QLF
15225,cell,SPNS1,0.80687398245471,0.118348774273206,0.248054987947392,pseudobulk,edgeR,QLF
15226,cell,SPNS2,0.185895426234829,0.362892735389126,0.525072262592768,pseudobulk,edgeR,QLF
15227,cell,SPNS3,0.809240742931831,0.0960157237462764,0.216656820628544,pseudobulk,edgeR,QLF
15228,cell,SPO11,0.956797270585568,0.0803836337836226,0.192392600709884,pseudobulk,edgeR,QLF
15229,cell,SPOCD1,0.0193634833946937,0.953963198683175,0.978138726944015,pseudobulk,edgeR,QLF
15230,cell,SPOCK1,-0.418155233408727,0.273453548073567,0.43485851979437,pseudobulk,edgeR,QLF
15231,cell,SPOCK2,1.46257775974412,0.00546313518901182,0.0312859679292136,pseudobulk,edgeR,QLF
15232,cell,SPOCK3,2.20914969407919,1.72438504473372e-07,1.11878002873526e-05,pseudobulk,edgeR,QLF
15233,cell,SPON1,-0.877258529624315,0.026823870246201,0.0925910635566642,pseudobulk,edgeR,QLF
15234,cell,SPON2,-0.615455976478508,0.00394727640324676,0.0250321723421038,pseudobulk,edgeR,QLF
15235,cell,SPOP,2.48928049491156,3.85505767416532e-06,0.000129791580755472,pseudobulk,edgeR,QLF
15236,cell,SPOPL,0.716278145797113,0.147526524320264,0.287891267171121,pseudobulk,edgeR,QLF
15237,cell,SPOUT1,0.257343876212241,0.593601859366737,0.726812958682929,pseudobulk,edgeR,QLF
15238,cell,SPP1,1.0947790434022,4.15396637931603e-05,0.000828454445901207,pseudobulk,edgeR,QLF
15239,cell,SPP2,0.554447214537903,0.278777425409551,0.440135139558062,pseudobulk,edgeR,QLF
15240,cell,SPPL2A,-1.89814394272738,0.000189451611265016,0.00258686050755131,pseudobulk,edgeR,QLF
15241,cell,SPPL2B,-1.12947647799409,0.0253652559168413,0.0897747160077655,pseudobulk,edgeR,QLF
15242,cell,SPPL2C,1.97214320271812,0.000175773765782765,0.00240891569652997,pseudobulk,edgeR,QLF
15243,cell,SPPL3,0.550568922151259,0.504191471700829,0.654022093219754,pseudobulk,edgeR,QLF
15244,cell,SPR,-0.297165546243769,0.51475034179647,0.662192108089368,pseudobulk,edgeR,QLF
15245,cell,SPRED1,1.06144616413063,0.060813492315501,0.15998494480518,pseudobulk,edgeR,QLF
15246,cell,SPRED2,0.755063453146412,0.0802817872039206,0.192222836319323,pseudobulk,edgeR,QLF
15247,cell,SPRED3,1.93127362991627,0.000785443281962238,0.00758678824192629,pseudobulk,edgeR,QLF
15248,cell,SPRING1,-0.648071578296043,0.814731875272523,0.890551977120434,pseudobulk,edgeR,QLF
15249,cell,SPRN,0.581983198214801,0.105173340458029,0.229598916926868,pseudobulk,edgeR,QLF
15250,cell,SPRR1A,2.96580927834466,9.01839152838325e-07,4.18435419869165e-05,pseudobulk,edgeR,QLF
15251,cell,SPRR1B,1.97285070285245,3.4930589016046e-06,0.000119546046308335,pseudobulk,edgeR,QLF
15252,cell,SPRR2A,1.84286389156022,0.00188945738884556,0.0145809512688239,pseudobulk,edgeR,QLF
15253,cell,SPRR2B,-0.219833690918614,0.625103493486296,0.752027242034726,pseudobulk,edgeR,QLF
15254,cell,SPRR2E,1.84157654310663,0.000497580528807751,0.00535538389751376,pseudobulk,edgeR,QLF
15255,cell,SPRR2F,1.91681280851178,0.000425199245179652,0.00477472703622082,pseudobulk,edgeR,QLF
15256,cell,SPRR2G,0.512178977611031,0.321151954982492,0.485384188018267,pseudobulk,edgeR,QLF
15257,cell,SPRR3,1.19074690858431,0.0434388203695474,0.12769438574197,pseudobulk,edgeR,QLF
15258,cell,SPRR4,0.884982207667386,0.0200716184833363,0.0765907994990155,pseudobulk,edgeR,QLF
15259,cell,SPRTN,1.46716419950747,0.0112072918272298,0.0514214848207711,pseudobulk,edgeR,QLF
15260,cell,SPRY1,-0.236928256964598,0.612236066910405,0.742848199691396,pseudobulk,edgeR,QLF
15261,cell,SPRY2,2.90907418533607,1.62286326084492e-07,1.1043897040542e-05,pseudobulk,edgeR,QLF
15262,cell,SPRY3,0.476842880230587,0.285753948864343,0.4474235674129,pseudobulk,edgeR,QLF
15263,cell,SPRY4,0.923680338258215,0.0220765525388149,0.081861569400945,pseudobulk,edgeR,QLF
15264,cell,SPRYD3,1.33467559124175,0.00401126460754758,0.0250321723421038,pseudobulk,edgeR,QLF
15265,cell,SPRYD4,0.0789917872662188,0.858294378000992,0.918785981196252,pseudobulk,edgeR,QLF
15266,cell,SPRYD7,0.716770291491623,0.0418973351253138,0.124475169412198,pseudobulk,edgeR,QLF
15267,cell,SPSB1,0.542889027469813,0.953524997649274,0.977958429201657,pseudobulk,edgeR,QLF
15268,cell,SPSB2,0.789993412785027,0.11380961007374,0.242343015953503,pseudobulk,edgeR,QLF
15269,cell,SPSB3,-0.111152913888393,0.762448628865674,0.853348689235623,pseudobulk,edgeR,QLF
15270,cell,SPSB4,-0.938129208175946,0.0436275310114302,0.128104766469178,pseudobulk,edgeR,QLF
15271,cell,SPTA1,0.240462943019281,0.58551561061228,0.720290639099466,pseudobulk,edgeR,QLF
15272,cell,SPTAN1,-0.461904854739821,0.275393174240788,0.436738882817662,pseudobulk,edgeR,QLF
15273,cell,SPTB,2.02935705364241,0.0009533557683853,0.00886440268789762,pseudobulk,edgeR,QLF
15274,cell,SPTBN1,-0.264087307665744,0.280236740660863,0.441654050427243,pseudobulk,edgeR,QLF
15275,cell,SPTBN2,0.979619595168218,0.0877109975751317,0.2039373630979,pseudobulk,edgeR,QLF
15276,cell,SPTBN4,0.235693060729466,0.543757441429087,0.686394409687014,pseudobulk,edgeR,QLF
15277,cell,SPTBN5,0.447951715169243,0.250162625791134,0.409585917518574,pseudobulk,edgeR,QLF
15278,cell,SPTLC1,0.460164416167045,0.269721681909577,0.430834016526285,pseudobulk,edgeR,QLF
15279,cell,SPTLC2,0.990844540426095,0.0570096668570987,0.153065312911882,pseudobulk,edgeR,QLF
15280,cell,SPTLC3,0.287229617183271,0.621983220004116,0.749741784284974,pseudobulk,edgeR,QLF
15281,cell,SPTSSA,0.440964818282481,0.24757114078309,0.406890192458161,pseudobulk,edgeR,QLF
15282,cell,SPTSSB,1.60187121255377,0.000708152450345904,0.00703700559608514,pseudobulk,edgeR,QLF
15283,cell,SPTY2D1,1.53958138932642,0.000535452811562077,0.00568750902121632,pseudobulk,edgeR,QLF
15284,cell,SPTY2D1OS,-0.232736230011058,0.628418361164019,0.754784897060346,pseudobulk,edgeR,QLF
15285,cell,SPX,0.218706492920812,0.681315386505679,0.79558596313178,pseudobulk,edgeR,QLF
15286,cell,SPZ1,0.69484757545602,0.108991458725901,0.235560336209213,pseudobulk,edgeR,QLF
15287,cell,SQLE,0.993351660498145,0.0858901949827386,0.2014364286204,pseudobulk,edgeR,QLF
15288,cell,SQOR,0.547874976563992,0.0957737523664931,0.216163120660676,pseudobulk,edgeR,QLF
15289,cell,SQSTM1,-0.0756946086447691,0.797293745156386,0.877352385525482,pseudobulk,edgeR,QLF
15290,cell,SRA1,0.979982517559632,0.0863813832858323,0.201954382277332,pseudobulk,edgeR,QLF
15291,cell,SRARP,1.49612012732531,0.00442529797514042,0.026807618652913,pseudobulk,edgeR,QLF
15292,cell,SRBD1,3.13043289627796,8.66761098039726e-07,4.04170700015924e-05,pseudobulk,edgeR,QLF
15293,cell,SRC,0.362234523433259,0.506409407514668,0.655667657154213,pseudobulk,edgeR,QLF
15294,cell,SRCAP,0.270446968267641,0.54175750864329,0.684417075256285,pseudobulk,edgeR,QLF
15295,cell,SRCIN1,1.30931213854248,0.02377705321512,0.0862988123308851,pseudobulk,edgeR,QLF
15296,cell,SRD5A1,-0.266472501736994,0.564347974481749,0.7038062880769,pseudobulk,edgeR,QLF
15297,cell,SRD5A2,1.4017238989624,0.0177040991902423,0.0701430708767048,pseudobulk,edgeR,QLF
15298,cell,SRD5A3,0.664190999214052,0.134316652214368,0.270197821085245,pseudobulk,edgeR,QLF
15299,cell,SREBF1,-0.299154260690085,0.496181123564154,0.64750973544115,pseudobulk,edgeR,QLF
15300,cell,SREBF2,2.28614885629964,1.40486134147443e-05,0.000351724479747398,pseudobulk,edgeR,QLF
15301,cell,SREK1,-0.270607982852576,0.629629171317133,0.755571209123539,pseudobulk,edgeR,QLF
15302,cell,SREK1IP1,-0.207221500010666,0.578368265399147,0.71483599464203,pseudobulk,edgeR,QLF
15303,cell,SRF,0.0353564528093608,0.93779224221522,0.969015730530178,pseudobulk,edgeR,QLF
15304,cell,SRFBP1,0.666047200393037,0.0824892698063581,0.195699549787356,pseudobulk,edgeR,QLF
15305,cell,SRGAP1,0.847451090340137,0.486702725089301,0.640060581567063,pseudobulk,edgeR,QLF
15306,cell,SRGAP2B,-0.159073323402776,0.669862904221255,0.786150059116269,pseudobulk,edgeR,QLF
15307,cell,SRGAP3,0.531115155226014,0.142421262479491,0.281105564160693,pseudobulk,edgeR,QLF
15308,cell,SRGN,0.045492936108537,0.80205800396624,0.880747343914246,pseudobulk,edgeR,QLF
15309,cell,SRI,-0.966480337625996,0.0306145412257653,0.101714004799247,pseudobulk,edgeR,QLF
15310,cell,SRL,0.870209604576299,0.123375511036439,0.255461815258844,pseudobulk,edgeR,QLF
15311,cell,SRM,0.489721801174961,0.376271219947102,0.53870208738512,pseudobulk,edgeR,QLF
15312,cell,SRMS,1.54007124169741,0.00347569510762847,0.0228029071922217,pseudobulk,edgeR,QLF
15313,cell,SRP14,-0.771925486772164,0.0415383366585435,0.124475169412198,pseudobulk,edgeR,QLF
15314,cell,SRP54,0.223791144814924,0.52808897289699,0.672670594992465,pseudobulk,edgeR,QLF
15315,cell,SRP68,0.50469889173659,0.333910624461423,0.498327809845932,pseudobulk,edgeR,QLF
15316,cell,SRP72,0.279001196200713,0.596646138154974,0.729385905185786,pseudobulk,edgeR,QLF
15317,cell,SRP9,-0.657341007708229,0.0648210442135917,0.167311782679653,pseudobulk,edgeR,QLF
15318,cell,SRPK1,-0.65525675346957,0.0618427731745214,0.161711959238914,pseudobulk,edgeR,QLF
15319,cell,SRPK2,2.01319007623193,0.000328864839389274,0.00397310523431553,pseudobulk,edgeR,QLF
15320,cell,SRPK3,1.07665371915517,0.0753206759856266,0.18417434711331,pseudobulk,edgeR,QLF
15321,cell,SRPRA,0.112874288411896,0.73353705852396,0.832842294593919,pseudobulk,edgeR,QLF
15322,cell,SRPRB,-0.669694576119281,0.144978535226023,0.284390522859464,pseudobulk,edgeR,QLF
15323,cell,SRPX,0.378706779848637,0.27666757265519,0.438176408691909,pseudobulk,edgeR,QLF
15324,cell,SRPX2,-0.0526938937292124,0.894801098367452,0.942342616834155,pseudobulk,edgeR,QLF
15325,cell,SRR,0.79268384817256,0.0381451257533485,0.117483963928576,pseudobulk,edgeR,QLF
15326,cell,SRRD,1.45534782969928,0.00487605221371754,0.0287355847994501,pseudobulk,edgeR,QLF
15327,cell,SRRM1,-0.231581996740943,0.642519210474814,0.765181222945743,pseudobulk,edgeR,QLF
15328,cell,SRRM2,-0.586581580114158,0.000909003934413204,0.00856732763247856,pseudobulk,edgeR,QLF
15329,cell,SRRM3,0.0740534797484404,0.926269183020857,0.96321286990304,pseudobulk,edgeR,QLF
15330,cell,SRRM4,0.343314300387771,0.513530034082778,0.661254700946605,pseudobulk,edgeR,QLF
15331,cell,SRRM5,-1.02006047542874,0.0380685378087045,0.117344962354645,pseudobulk,edgeR,QLF
15332,cell,SRRT,-0.203097681372882,0.720193371893403,0.823725771612482,pseudobulk,edgeR,QLF
15333,cell,SRSF1,-0.212063665956949,0.513070429035494,0.660851435837997,pseudobulk,edgeR,QLF
15334,cell,SRSF10,-0.268036402198954,0.564139145751384,0.703646071054889,pseudobulk,edgeR,QLF
15335,cell,SRSF11,-1.17262920890026,0.00153410029085953,0.0125942071413344,pseudobulk,edgeR,QLF
15336,cell,SRSF12,0.490843335269624,0.307114638382585,0.470729084979207,pseudobulk,edgeR,QLF
15337,cell,SRSF2,-0.643383717913263,0.0788629533697229,0.189873732574167,pseudobulk,edgeR,QLF
15338,cell,SRSF3,-0.751795170978946,0.0996797912675184,0.221891331509936,pseudobulk,edgeR,QLF
15339,cell,SRSF4,0.848563594603291,0.132236347205541,0.267571311355799,pseudobulk,edgeR,QLF
15340,cell,SRSF5,-0.250724966630492,0.385428664997789,0.547973270441252,pseudobulk,edgeR,QLF
15341,cell,SRSF6,-1.04869379436212,0.0088169242474421,0.0437608491387148,pseudobulk,edgeR,QLF
15342,cell,SRSF7,0.0620679659144875,0.884611507567278,0.935744052906214,pseudobulk,edgeR,QLF
15343,cell,SRSF8,-0.160587242274563,0.687798949147279,0.799851985753167,pseudobulk,edgeR,QLF
15344,cell,SRSF9,-0.298465853597251,0.309325935111088,0.472845788031748,pseudobulk,edgeR,QLF
15345,cell,SRXN1,0.248539936405806,0.452752347977254,0.609204514949768,pseudobulk,edgeR,QLF
15346,cell,SRY,0.79880299311786,0.0369315429266706,0.115127851584119,pseudobulk,edgeR,QLF
15347,cell,SS18,-1.11359367580998,0.00211569875565882,0.0158864787401563,pseudobulk,edgeR,QLF
15348,cell,SS18L1,1.81552072397268,0.0032169721682581,0.0215295891217618,pseudobulk,edgeR,QLF
15349,cell,SS18L2,0.948073701202217,0.0939087680327537,0.213244015260156,pseudobulk,edgeR,QLF
15350,cell,SSB,-0.00837962053998017,0.963814319108717,0.982009242037675,pseudobulk,edgeR,QLF
15351,cell,SSBP1,0.0149621717102247,0.976903414533334,0.988188214538519,pseudobulk,edgeR,QLF
15352,cell,SSBP2,0.409176121810034,0.250743108345703,0.410178956048418,pseudobulk,edgeR,QLF
15353,cell,SSBP3,-0.725745052734977,0.134373730379805,0.270213937784841,pseudobulk,edgeR,QLF
15354,cell,SSBP4,-0.960348714057934,0.0533271905026229,0.146406898217906,pseudobulk,edgeR,QLF
15355,cell,SSC4D,-0.745407075699952,0.127531513467679,0.261332580734598,pseudobulk,edgeR,QLF
15356,cell,SSC5D,-1.1453880274505,0.0139019129032482,0.0596088458554909,pseudobulk,edgeR,QLF
15357,cell,SSH1,0.666135876571878,0.182683099728517,0.333177390841527,pseudobulk,edgeR,QLF
15358,cell,SSH2,0.333852361422158,0.325053799243472,0.489456968070497,pseudobulk,edgeR,QLF
15359,cell,SSH3,1.26738242395733,0.00922999401057726,0.0451739302769056,pseudobulk,edgeR,QLF
15360,cell,SSMEM1,0.448022799235297,0.227744051999344,0.385022110611667,pseudobulk,edgeR,QLF
15361,cell,SSNA1,0.204520989572445,0.606238328579589,0.737657857959846,pseudobulk,edgeR,QLF
15362,cell,SSPN,0.0164019832094488,0.963651562593556,0.981919090166348,pseudobulk,edgeR,QLF
15363,cell,SSPOP,0.606087735698941,0.101507338192723,0.224459380198065,pseudobulk,edgeR,QLF
15364,cell,SSR1,0.112609196342032,0.631938004006558,0.757263240981965,pseudobulk,edgeR,QLF
15365,cell,SSR2,-0.843571398338458,0.00765388861877706,0.0395020283667487,pseudobulk,edgeR,QLF
15366,cell,SSR3,-1.20247975943293,0.0327181460752728,0.106466932076931,pseudobulk,edgeR,QLF
15367,cell,SSR4,-0.835661442497292,0.0081029828088178,0.0411413626695928,pseudobulk,edgeR,QLF
15368,cell,SSRP1,0.120301948239298,0.703504176031605,0.811036522117652,pseudobulk,edgeR,QLF
15369,cell,SST,0.523818747131948,0.178623845675473,0.328213177966597,pseudobulk,edgeR,QLF
15370,cell,SSTR1,0.787805963854527,0.0291876528225621,0.0986067923286413,pseudobulk,edgeR,QLF
15371,cell,SSTR2,0.691558298092349,0.200577711877904,0.354345721170449,pseudobulk,edgeR,QLF
15372,cell,SSTR3,1.52089767666305,0.000260861321156955,0.00333945460687681,pseudobulk,edgeR,QLF
15373,cell,SSTR4,-0.0928981146162218,0.573516690887205,0.711187204865687,pseudobulk,edgeR,QLF
15374,cell,SSTR5,-0.183469451281796,0.983559568646868,0.990894654638013,pseudobulk,edgeR,QLF
15375,cell,SSU72,-0.429811408325095,0.367648727720013,0.529773182125594,pseudobulk,edgeR,QLF
15376,cell,SSUH2,0.84777831150737,0.0387219199477897,0.118756665630014,pseudobulk,edgeR,QLF
15377,cell,SSX1,-0.307807189035038,0.531910143584799,0.675916583564569,pseudobulk,edgeR,QLF
15378,cell,SSX2,-0.376408920204662,0.184001534593443,0.334731606190491,pseudobulk,edgeR,QLF
15379,cell,SSX2IP,0.586339672960615,0.108948850951309,0.235517786869824,pseudobulk,edgeR,QLF
15380,cell,SSX3,0.397469123782528,0.293385658665791,0.455791213179604,pseudobulk,edgeR,QLF
15381,cell,SSX4B,0.56288861424788,0.588376803200351,0.722297525218922,pseudobulk,edgeR,QLF
15382,cell,SSX5,0.724916897775354,0.0637214598147281,0.165427642278498,pseudobulk,edgeR,QLF
15383,cell,ST13,-0.348851624609939,0.248258552141972,0.40758018788417,pseudobulk,edgeR,QLF
15384,cell,ST14,1.09153068850904,0.0498137939697527,0.140221715093063,pseudobulk,edgeR,QLF
15385,cell,ST18,-0.380816965447837,0.459413480063526,0.614880900555747,pseudobulk,edgeR,QLF
15386,cell,ST20,-0.784009691085846,0.0207786044465332,0.0782977431819136,pseudobulk,edgeR,QLF
15387,cell,ST3GAL1,1.8852141560027,0.000238008020845043,0.00310442349986136,pseudobulk,edgeR,QLF
15388,cell,ST3GAL2,-0.206885429093269,0.231799290424814,0.389576533159455,pseudobulk,edgeR,QLF
15389,cell,ST3GAL3,0.594669290099242,0.185332240398709,0.336337611377581,pseudobulk,edgeR,QLF
15390,cell,ST3GAL4,0.618958131450395,0.222682452095036,0.379432216769695,pseudobulk,edgeR,QLF
15391,cell,ST3GAL5,0.387688344726495,0.40111338189818,0.562354690255928,pseudobulk,edgeR,QLF
15392,cell,ST3GAL6,0.793277357583133,0.0905563630786315,0.208242791781856,pseudobulk,edgeR,QLF
15393,cell,ST6GAL1,0.0251785508851212,0.970086367357067,0.985353750691283,pseudobulk,edgeR,QLF
15394,cell,ST6GAL2,2.54731887776597,3.96691240598017e-08,3.47374883550902e-06,pseudobulk,edgeR,QLF
15395,cell,ST6GALNAC1,0.918341294361467,0.0984329132547688,0.220393144661873,pseudobulk,edgeR,QLF
15396,cell,ST6GALNAC2,0.94797809672684,0.0717314424861852,0.178316690913344,pseudobulk,edgeR,QLF
15397,cell,ST6GALNAC3,0.0587615148853907,0.868735980351839,0.925762577646264,pseudobulk,edgeR,QLF
15398,cell,ST6GALNAC4,0.398422852011507,0.26847070619649,0.429300702006988,pseudobulk,edgeR,QLF
15399,cell,ST6GALNAC5,0.543341768040503,0.243429850361263,0.402665268618151,pseudobulk,edgeR,QLF
15400,cell,ST6GALNAC6,-0.627208527791943,0.163932161657591,0.310501412217432,pseudobulk,edgeR,QLF
15401,cell,ST7,1.4469816977918,0.0128710988557021,0.0565406820199143,pseudobulk,edgeR,QLF
15402,cell,ST7L,0.96051865051727,0.0171109652233859,0.0684327754069704,pseudobulk,edgeR,QLF
15403,cell,ST8SIA1,1.79759245536186,0.000549570331641557,0.00581428577752599,pseudobulk,edgeR,QLF
15404,cell,ST8SIA2,0.551508158580612,0.163415056959714,0.309726414227475,pseudobulk,edgeR,QLF
15405,cell,ST8SIA3,0.992097439045355,0.0530905704214307,0.14603921337332,pseudobulk,edgeR,QLF
15406,cell,ST8SIA4,1.25853790832616,0.00582736883925591,0.032887165987837,pseudobulk,edgeR,QLF
15407,cell,ST8SIA5,1.20495427226894,0.036543052164029,0.114324221563816,pseudobulk,edgeR,QLF
15408,cell,ST8SIA6,1.15694484186096,0.0430128854634618,0.126798928250517,pseudobulk,edgeR,QLF
15409,cell,STAB1,0.0189570476827884,0.932662923628683,0.966546875712338,pseudobulk,edgeR,QLF
15410,cell,STAB2,1.5347602360431,0.00856745619477373,0.0428667462586117,pseudobulk,edgeR,QLF
15411,cell,STAC,-0.141408812951738,0.754904701832751,0.848432095062538,pseudobulk,edgeR,QLF
15412,cell,STAC2,0.858702217151137,0.0665901601675073,0.170165730571906,pseudobulk,edgeR,QLF
15413,cell,STAC3,0.964251980845963,0.0144058323917001,0.061340132883918,pseudobulk,edgeR,QLF
15414,cell,STAG1,-1.32955995962867,0.00105519829917143,0.00947671163454786,pseudobulk,edgeR,QLF
15415,cell,STAG2,0.241833042187932,0.482851012874784,0.636611090135044,pseudobulk,edgeR,QLF
15416,cell,STAG3,0.506340426386598,0.175419265302292,0.324530860585039,pseudobulk,edgeR,QLF
15417,cell,STAM,0.454968218809604,0.183742249181235,0.334520295922732,pseudobulk,edgeR,QLF
15418,cell,STAM2,0.548829763150663,0.114065520331572,0.242704778145618,pseudobulk,edgeR,QLF
15419,cell,STAMBP,0.324756857796934,0.2182956883785,0.374232645187113,pseudobulk,edgeR,QLF
15420,cell,STAMBPL1,0.607905354637623,0.292436441641951,0.454619479038645,pseudobulk,edgeR,QLF
15421,cell,STAP1,-0.0281524575655662,0.938571637773869,0.969015730530178,pseudobulk,edgeR,QLF
15422,cell,STAP2,0.839869779525634,0.0187042583258475,0.0727725962231346,pseudobulk,edgeR,QLF
15423,cell,STAR,1.96483868498782,0.000121487337878812,0.00181010258053531,pseudobulk,edgeR,QLF
15424,cell,STARD10,0.401068445169418,0.245490220440835,0.405067550571697,pseudobulk,edgeR,QLF
15425,cell,STARD13,0.648805509844186,0.0678381356628792,0.172339540504498,pseudobulk,edgeR,QLF
15426,cell,STARD3,-0.707813036957006,0.0860493902986984,0.201632315056699,pseudobulk,edgeR,QLF
15427,cell,STARD3NL,1.87877144838577,0.000717881044391788,0.00710890576310668,pseudobulk,edgeR,QLF
15428,cell,STARD4,0.799261193475438,0.0292306592982837,0.0986385714458963,pseudobulk,edgeR,QLF
15429,cell,STARD5,1.18144508562539,0.000221948923606977,0.00293394397185784,pseudobulk,edgeR,QLF
15430,cell,STARD6,0.853800653029608,0.0213614262131425,0.0800549169635392,pseudobulk,edgeR,QLF
15431,cell,STARD7,0.931782686987433,0.0846202348262128,0.199209468632907,pseudobulk,edgeR,QLF
15432,cell,STARD8,0.360907387737675,0.458704836591863,0.614279908603413,pseudobulk,edgeR,QLF
15433,cell,STARD9,0.267941234658664,0.633365961014395,0.758445165950211,pseudobulk,edgeR,QLF
15434,cell,STAT1,1.03080731570046,0.00676015583455967,0.0362224724579738,pseudobulk,edgeR,QLF
15435,cell,STAT2,0.0968536343988403,0.817017077026376,0.89226550270484,pseudobulk,edgeR,QLF
15436,cell,STAT3,-0.449989604284338,0.122302052403445,0.254085306463472,pseudobulk,edgeR,QLF
15437,cell,STAT4,-0.113935568694058,0.754865955467579,0.848432095062538,pseudobulk,edgeR,QLF
15438,cell,STAT5A,0.49910478930419,0.357548509215197,0.520933822362276,pseudobulk,edgeR,QLF
15439,cell,STAT5B,-1.04542811024442,0.0310474456460899,0.10254670299236,pseudobulk,edgeR,QLF
15440,cell,STAT6,-0.0538093892083934,0.877236038469303,0.931841596305566,pseudobulk,edgeR,QLF
15441,cell,STATH,1.22184976943217,0.025423075147287,0.0899281618902328,pseudobulk,edgeR,QLF
15442,cell,STAU1,0.584853822215235,0.10692310030677,0.232276923703922,pseudobulk,edgeR,QLF
15443,cell,STAU2,0.363654743427563,0.440675549663116,0.598694759437427,pseudobulk,edgeR,QLF
15444,cell,STBD1,-0.0959896631345305,0.606878955146191,0.738052179134561,pseudobulk,edgeR,QLF
15445,cell,STC1,2.11747656387252,0.000134684975528182,0.00197185570137492,pseudobulk,edgeR,QLF
15446,cell,STC2,1.20264780531592,0.0018398745654784,0.0142810405307129,pseudobulk,edgeR,QLF
15447,cell,STEAP1,-0.273816788312903,0.554252706738518,0.695271113649323,pseudobulk,edgeR,QLF
15448,cell,STEAP2,-0.577147696400987,0.249513232635845,0.408992074446241,pseudobulk,edgeR,QLF
15449,cell,STEAP3,-2.44465016732686,2.95874576535932e-11,2.7593263007741e-08,pseudobulk,edgeR,QLF
15450,cell,STEAP4,0.333344198613045,0.481591038080927,0.635264217983412,pseudobulk,edgeR,QLF
15451,cell,STEEP1,0.80496561641375,0.0416487910332323,0.124475169412198,pseudobulk,edgeR,QLF
15452,cell,STH,1.80710913498589,0.000470169309294602,0.00518911121713783,pseudobulk,edgeR,QLF
15453,cell,STIL,2.40182556571727,5.08806261496539e-06,0.000163062790196451,pseudobulk,edgeR,QLF
15454,cell,STIM1,0.139112967644481,0.674415689720272,0.790051591801439,pseudobulk,edgeR,QLF
15455,cell,STIMATE,1.05029753153344,0.0179198132700716,0.0706489869189127,pseudobulk,edgeR,QLF
